-1,0,15,30,45,60,75,90,105,120,135,150,165,180
10.65,-0.00054223,-0.00057827,-0.000597605,-0.000427903,-0.00047708,-0.00061055,-0.000567635,-0.000742716,-0.001006033,-0.001252253,-0.001515221,-0.001826154,-0.001939099
10.7,-0.000544248,-0.000577925,-0.000570587,-0.00039803,-0.000483028,-0.000594128,-0.000545382,-0.000739318,-0.000983767,-0.001205307,-0.001461333,-0.001761139,-0.001874534
10.75,-0.000540804,-0.000570792,-0.000539325,-0.000374125,-0.000489352,-0.000574912,-0.000526683,-0.000735958,-0.000960316,-0.00115945,-0.001411549,-0.001700346,-0.001814787
10.8,-0.000531925,-0.000557403,-0.000504956,-0.000357274,-0.000495337,-0.000553234,-0.000511729,-0.000731999,-0.000935722,-0.001115119,-0.001365889,-0.001643526,-0.001759189
10.85,-0.000518005,-0.000538465,-0.000468542,-0.000347823,-0.000500227,-0.00052958,-0.000500536,-0.000726855,-0.000910067,-0.001072749,-0.001323933,-0.001590564,-0.001707108
10.9,-0.00049969,-0.000514784,-0.000431331,-0.000345321,-0.000503304,-0.000504591,-0.000492947,-0.000720033,-0.000883503,-0.001032734,-0.001285258,-0.001541323,-0.001657972
10.95,-0.000477785,-0.000487243,-0.000394823,-0.000348663,-0.000503914,-0.000479034,-0.000488657,-0.000711163,-0.000856161,-0.000995518,-0.001249817,-0.001495364,-0.001611296
11,-0.000453168,-0.000456866,-0.00036078,-0.000356347,-0.000501546,-0.000453752,-0.000487218,-0.000700009,-0.00082826,-0.000961354,-0.001217151,-0.001452326,-0.001566655
11.05,-0.000426714,-0.000424851,-0.000331091,-0.000366732,-0.000495846,-0.0004296,-0.000488075,-0.000686458,-0.000800054,-0.000930348,-0.00118698,-0.001411971,-0.001523685
11.1,-0.000399307,-0.000392539,-0.000307499,-0.000378263,-0.000486654,-0.000407374,-0.000490618,-0.000670543,-0.000771823,-0.000902435,-0.001158985,-0.001374164,-0.001482373
11.15,-0.000371831,-0.000361363,-0.000291256,-0.00038963,-0.000473963,-0.000387739,-0.000494243,-0.000652409,-0.000743898,-0.000877863,-0.001132753,-0.001338484,-0.001442284
11.2,-0.000345355,-0.000332813,-0.000282801,-0.000399848,-0.000457962,-0.000371179,-0.000498364,-0.000632317,-0.000716558,-0.000856172,-0.001107915,-0.001304571,-0.001403072
11.25,-0.000320949,-0.000308329,-0.000281702,-0.000408247,-0.000439018,-0.000357987,-0.000502393,-0.000610631,-0.000690144,-0.000837089,-0.001084114,-0.001272195,-0.001364674
11.3,-0.000299581,-0.000289151,-0.000286801,-0.000414378,-0.000417689,-0.000348276,-0.000505728,-0.000587803,-0.000664997,-0.000820296,-0.001060974,-0.001241141,-0.001327021
11.35,-0.000282093,-0.000276075,-0.000296489,-0.000417939,-0.000394708,-0.000341994,-0.000507797,-0.000564347,-0.000641458,-0.000805472,-0.001038255,-0.001211131,-0.001289937
11.4,-0.000269068,-0.00026936,-0.000308998,-0.000418703,-0.000370931,-0.000338946,-0.000508101,-0.000540777,-0.00061983,-0.000792257,-0.001015731,-0.001181887,-0.001253513
11.45,-0.000260846,-0.000268652,-0.000322652,-0.000416521,-0.000347278,-0.000338806,-0.000506235,-0.000517622,-0.000600353,-0.000780302,-0.00099316,-0.001153203,-0.001217699
11.5,-0.000257413,-0.000273156,-0.000335983,-0.000411322,-0.000324654,-0.000341127,-0.000501921,-0.000495365,-0.00058317,-0.000769201,-0.000970305,-0.001124866,-0.001182476
11.55,-0.000258494,-0.000281662,-0.000347857,-0.0004031,-0.000303895,-0.00034537,-0.000495003,-0.000474435,-0.00056832,-0.000758599,-0.000947148,-0.001096742,-0.001147847
11.6,-0.000263492,-0.000292784,-0.000357483,-0.000391946,-0.000285718,-0.000350935,-0.000485456,-0.000455184,-0.000555741,-0.000748181,-0.000923683,-0.001068742,-0.001113829
11.65,-0.000271684,-0.000305102,-0.000364398,-0.00037805,-0.000270674,-0.000357218,-0.000473378,-0.000437885,-0.000545303,-0.000737682,-0.000899817,-0.001040829,-0.001080373
11.7,-0.000282117,-0.000317288,-0.000368394,-0.000361662,-0.000259138,-0.000363667,-0.000458985,-0.000422705,-0.000536791,-0.000726818,-0.00087555,-0.0010129,-0.001047513
11.75,-0.000293861,-0.000328268,-0.000369431,-0.000343116,-0.000251289,-0.000369761,-0.000442607,-0.000409751,-0.000529989,-0.000715419,-0.000851099,-0.000984982,-0.001015297
11.8,-0.000305922,-0.000337236,-0.000367589,-0.000322816,-0.000247106,-0.000374989,-0.000424662,-0.000399053,-0.000524668,-0.000703352,-0.000826526,-0.000957125,-0.000983803
11.85,-0.000317288,-0.000343688,-0.000362974,-0.00030137,-0.000246376,-0.000378858,-0.000405631,-0.000390602,-0.000520553,-0.000690531,-0.000802001,-0.000929456,-0.000953111
11.9,-0.000327031,-0.000347328,-0.000355717,-0.000279562,-0.000248718,-0.000380939,-0.000386048,-0.000384305,-0.00051732,-0.000676903,-0.000777661,-0.000902047,-0.000924128
11.95,-0.000334297,-0.000347985,-0.000345977,-0.000258336,-0.000253611,-0.000380889,-0.000366455,-0.000379992,-0.000514658,-0.000662497,-0.000753661,-0.000875854,-0.000895233
12,-0.000338406,-0.000345616,-0.000333952,-0.000238674,-0.000260491,-0.000378509,-0.000347422,-0.000377429,-0.000512355,-0.000647375,-0.000730198,-0.000849253,-0.000867452
12.1,-0.000335836,-0.000331625,-0.000303623,-0.000207173,-0.000277578,-0.000366213,-0.000312743,-0.000376082,-0.0005074,-0.000615259,-0.000686252,-0.000797919,-0.000815349
12.2,-0.000318738,-0.000306499,-0.000266148,-0.000189598,-0.000295016,-0.00034452,-0.000285119,-0.000377532,-0.000500723,-0.000581715,-0.000645055,-0.000749994,-0.000768493
12.3,-0.000289015,-0.000272673,-0.000224819,-0.000186556,-0.000307645,-0.000315412,-0.000266104,-0.00037898,-0.000490888,-0.000547954,-0.000608444,-0.000705936,-0.000733077
12.4,-0.000250113,-0.000234013,-0.000186489,-0.000195407,-0.000311314,-0.000282122,-0.000255964,-0.000378103,-0.000477154,-0.00051627,-0.000576873,-0.000671896,-0.000696139
12.5,-0.000207969,-0.000194899,-0.000159056,-0.000211486,-0.000303873,-0.000248598,-0.000253874,-0.000373275,-0.000459242,-0.00048606,-0.000556205,-0.000635975,-0.000664007
12.6,-0.000169505,-0.000161984,-0.000146584,-0.000229614,-0.00028546,-0.000218707,-0.000257794,-0.000363773,-0.00043774,-0.000458233,-0.000533062,-0.00060477,-0.000636181
12.7,-0.000141121,-0.000140701,-0.000148624,-0.000245258,-0.000258298,-0.000195525,-0.000264914,-0.000349659,-0.000413577,-0.000433651,-0.000513596,-0.000578098,-0.000611727
12.8,-0.000130374,-0.000133534,-0.000160856,-0.000255142,-0.000226131,-0.000180689,-0.000272322,-0.000331804,-0.00038885,-0.000418256,-0.00049696,-0.000555483,-0.000603775
12.9,-0.000131086,-0.000141917,-0.000178184,-0.000256789,-0.000193378,-0.000174362,-0.000277441,-0.000311474,-0.000363313,-0.00039998,-0.000481826,-0.000549891,-0.000582243
13,-0.000144074,-0.000155644,-0.00019795,-0.000249141,-0.000164205,-0.000175578,-0.000278441,-0.000290034,-0.000338976,-0.000384905,-0.000481833,-0.000532529,-0.000561714
13.1,-0.000164462,-0.000172562,-0.00021275,-0.000232583,-0.000141707,-0.000182385,-0.000274329,-0.000268861,-0.000316698,-0.000372584,-0.000466699,-0.000516544,-0.000541368
13.2,-0.000186831,-0.000188004,-0.000222632,-0.000208913,-0.000127434,-0.00019204,-0.000265013,-0.000249789,-0.000302383,-0.000362463,-0.000451075,-0.000501596,-0.000521238
13.3,-0.000205522,-0.000198923,-0.000225964,-0.000181837,-0.000121768,-0.000201776,-0.000251257,-0.000232134,-0.00028487,-0.000367371,-0.000434871,-0.000486521,-0.000500766
13.4,-0.000217954,-0.000203493,-0.000221633,-0.000152799,-0.000123983,-0.000209037,-0.000234247,-0.0002175,-0.000270893,-0.000358344,-0.000417513,-0.000470789,-0.000480346
13.5,-0.000217926,-0.000202557,-0.000209448,-0.000126697,-0.00013189,-0.000212042,-0.000215492,-0.00020617,-0.000260637,-0.000349151,-0.000399822,-0.000461603,-0.000465894
13.6,-0.000206895,-0.00019284,-0.000191375,-0.000106835,-0.000142916,-0.000209732,-0.000197343,-0.000203453,-0.000253699,-0.000339211,-0.000381738,-0.000442783,-0.000444835
13.7,-0.000186442,-0.000176729,-0.000166822,-9.50655E-05,-0.000153497,-0.000202262,-0.000179075,-0.000197388,-0.000262843,-0.000328034,-0.000370928,-0.000423266,-0.00042274
13.8,-0.000159586,-0.000155867,-0.000139377,-9.15339E-05,-0.000161493,-0.000190264,-0.000163051,-0.000193669,-0.000259653,-0.000315878,-0.000352915,-0.00040261,-0.000403425
13.9,-0.000130106,-0.000132219,-0.000112093,-9.57978E-05,-0.000165139,-0.000174999,-0.000149787,-0.000191491,-0.000257445,-0.000310426,-0.000335536,-0.000382846,-0.000383089
14,-0.000102261,-0.000108352,-8.89527E-05,-0.000104147,-0.000163582,-0.000158051,-0.000145455,-0.000189941,-0.000255669,-0.00029589,-0.000319313,-0.000362516,-0.000364582
14.1,-7.78684E-05,-8.67647E-05,-7.30933E-05,-0.000114961,-0.000156997,-0.000141559,-0.000138065,-0.00020189,-0.000253259,-0.000281445,-0.000304051,-0.000344196,-0.000346919
14.2,-6.1676E-05,-6.92397E-05,-6.64735E-05,-0.000125642,-0.000146486,-0.000125521,-0.000133646,-0.000198503,-0.000249112,-0.000266958,-0.000290815,-0.000326473,-0.000330361
14.3,-5.38546E-05,-5.9522E-05,-6.80324E-05,-0.000133941,-0.000132698,-0.000111523,-0.000131604,-0.000194397,-0.000250635,-0.000253245,-0.000277727,-0.000317263,-0.000321413
14.4,-5.44954E-05,-5.70446E-05,-7.57546E-05,-0.000138176,-0.000117483,-0.000100256,-0.000131379,-0.00018867,-0.000241661,-0.00024003,-0.000266427,-0.000301463,-0.000306086
14.5,-6.20869E-05,-6.07572E-05,-8.8119E-05,-0.000137784,-0.000102241,-9.82309E-05,-0.000145889,-0.000181457,-0.000230948,-0.000227981,-0.000263283,-0.000287502,-0.000291764
14.6,-7.38009E-05,-6.8865E-05,-0.000101852,-0.000132389,-8.90117E-05,-9.28821E-05,-0.000145898,-0.000173607,-0.00021823,-0.000217314,-0.000252197,-0.000274719,-0.000279977
14.7,-8.67711E-05,-7.9315E-05,-0.000114618,-0.000122713,-7.69603E-05,-9.02337E-05,-0.000145676,-0.000172625,-0.000205471,-0.000207289,-0.000242068,-0.000262891,-0.000267207
14.8,-9.83084E-05,-8.99475E-05,-0.000124298,-0.000109864,-6.76504E-05,-9.019E-05,-0.000144372,-0.00016265,-0.000192507,-0.000205781,-0.000232466,-0.000251473,-0.000255817
14.9,-0.000106435,-9.89893E-05,-0.00012946,-9.54688E-05,-6.15368E-05,-9.18643E-05,-0.000141491,-0.000152815,-0.000179623,-0.000196541,-0.000222533,-0.000241583,-0.000248062
15,-0.000109837,-0.000104974,-0.000129456,-8.18576E-05,-6.43852E-05,-0.000108705,-0.000137123,-0.000141849,-0.000167521,-0.000187249,-0.000212949,-0.000231047,-0.000238405
15.1,-0.000108011,-0.000106936,-0.000124074,-6.79492E-05,-6.30004E-05,-0.000110026,-0.000129619,-0.000133298,-0.000162636,-0.000178146,-0.000203814,-0.000222065,-0.000228604
15.2,-0.000101673,-0.000104834,-0.000114128,-5.66649E-05,-6.36406E-05,-0.000110632,-0.000130427,-0.000125017,-0.000152896,-0.000171103,-0.000195756,-0.000213918,-0.00022048
15.3,-9.16973E-05,-9.87794E-05,-0.000101601,-4.79601E-05,-6.54035E-05,-0.000109779,-0.000121868,-0.000117953,-0.000144399,-0.000164355,-0.000187004,-0.000204776,-0.000211739
15.4,-7.91911E-05,-8.94544E-05,-8.65051E-05,-4.792E-05,-6.76678E-05,-0.000106959,-0.000113321,-0.000111149,-0.00013671,-0.000157248,-0.00017944,-0.000198288,-0.000203607
15.5,-6.55932E-05,-7.8849E-05,-7.12537E-05,-4.4294E-05,-8.35436E-05,-0.00010297,-0.000104498,-0.000108129,-0.000128252,-0.000150578,-0.000171586,-0.000189289,-0.000194953
15.6,-5.30152E-05,-6.63177E-05,-5.70101E-05,-4.33069E-05,-8.35234E-05,-9.75655E-05,-9.63592E-05,-0.000100396,-0.000122372,-0.000143995,-0.00016946,-0.000181216,-0.000186597
15.7,-4.0963E-05,-5.40098E-05,-5.03977E-05,-4.4235E-05,-8.23556E-05,-9.85106E-05,-8.88765E-05,-9.52609E-05,-0.000116877,-0.000137285,-0.000161471,-0.000173207,-0.00017879
15.8,-3.12766E-05,-4.28239E-05,-3.96798E-05,-4.65821E-05,-7.97193E-05,-9.04479E-05,-8.22295E-05,-9.06584E-05,-0.000111735,-0.000139451,-0.000154031,-0.000165752,-0.000171149
15.9,-2.44018E-05,-3.9074E-05,-3.18608E-05,-6.3448E-05,-7.61901E-05,-8.25125E-05,-7.48042E-05,-8.65388E-05,-0.00010637,-0.000131916,-0.000147029,-0.000158446,-0.000163749
16,-2.59469E-05,-3.08957E-05,-2.74923E-05,-6.50447E-05,-7.12502E-05,-7.46446E-05,-7.03877E-05,-8.21894E-05,-0.000101211,-0.000125949,-0.000140342,-0.000151851,-0.000156654
16.1,-2.38589E-05,-2.50559E-05,-2.65261E-05,-6.61493E-05,-7.34927E-05,-6.73901E-05,-6.59134E-05,-7.85891E-05,-9.4588E-05,-0.000120083,-0.000133929,-0.000145586,-0.000149995
16.2,-2.39178E-05,-2.1829E-05,-4.27068E-05,-6.61792E-05,-6.66589E-05,-6.09131E-05,-6.22164E-05,-7.50126E-05,-9.70282E-05,-0.00011464,-0.000127716,-0.000139357,-0.000143779
16.3,-2.56955E-05,-2.11678E-05,-4.57751E-05,-6.45837E-05,-5.97886E-05,-5.53337E-05,-5.85949E-05,-7.1441E-05,-9.22385E-05,-0.000109322,-0.000122171,-0.000133611,-0.0001379
16.4,-2.85894E-05,-3.69421E-05,-5.02771E-05,-6.14658E-05,-5.32222E-05,-5.04827E-05,-5.56786E-05,-6.58402E-05,-8.76339E-05,-0.000104284,-0.00011683,-0.00012785,-0.000132357
16.5,-4.5574E-05,-3.90467E-05,-5.5145E-05,-6.51451E-05,-4.7191E-05,-4.67313E-05,-5.27911E-05,-6.28879E-05,-8.34072E-05,-9.82E-05,-0.000111986,-0.000122749,-0.000126765
16.6,-4.7358E-05,-4.23272E-05,-5.9681E-05,-5.89789E-05,-4.19053E-05,-4.31006E-05,-4.97719E-05,-6.31137E-05,-7.94847E-05,-9.34972E-05,-0.000107397,-0.000117978,-0.000121808
16.7,-4.82945E-05,-4.58257E-05,-6.2849E-05,-5.22893E-05,-3.72817E-05,-3.98831E-05,-4.69472E-05,-5.97705E-05,-7.50382E-05,-8.90171E-05,-0.000102621,-0.000113237,-0.000117053
16.8,-4.81387E-05,-4.90035E-05,-6.3895E-05,-4.55143E-05,-3.336E-05,-3.70256E-05,-4.41084E-05,-5.66884E-05,-6.96824E-05,-8.44773E-05,-9.73291E-05,-0.000108672,-0.000112441
16.9,-4.68405E-05,-5.11012E-05,-7.00743E-05,-3.90269E-05,-3.04017E-05,-3.43916E-05,-4.16253E-05,-5.37931E-05,-6.6259E-05,-8.03697E-05,-9.30764E-05,-0.000104191,-0.000107938
17,-4.43074E-05,-5.1645E-05,-6.58096E-05,-3.30664E-05,-2.73727E-05,-3.18799E-05,-3.91325E-05,-5.06801E-05,-6.30052E-05,-7.61325E-05,-8.96163E-05,-9.85324E-05,-0.00010348
17.1,-4.84083E-05,-5.7792E-05,-5.96303E-05,-2.78007E-05,-2.47904E-05,-2.94856E-05,-3.6938E-05,-4.78426E-05,-5.97033E-05,-7.23013E-05,-8.54957E-05,-9.43294E-05,-9.76787E-05
17.2,-4.29945E-05,-5.39235E-05,-5.21093E-05,-2.33518E-05,-2.23587E-05,-2.72189E-05,-3.46985E-05,-4.51008E-05,-5.6452E-05,-6.83004E-05,-8.1443E-05,-9.02005E-05,-9.34649E-05
17.3,-3.71169E-05,-4.84999E-05,-4.39678E-05,-1.95809E-05,-2.01343E-05,-2.50503E-05,-3.23233E-05,-4.1888E-05,-5.32965E-05,-6.59256E-05,-7.75552E-05,-8.61176E-05,-8.92878E-05
17.4,-3.10908E-05,-4.20301E-05,-3.58891E-05,-1.6881E-05,-1.80334E-05,-2.29189E-05,-2.99832E-05,-3.93576E-05,-5.07478E-05,-6.26048E-05,-7.36879E-05,-8.21101E-05,-8.51257E-05
17.5,-2.53068E-05,-3.50672E-05,-2.83411E-05,-1.4173E-05,-1.60489E-05,-2.09108E-05,-2.77187E-05,-3.68092E-05,-4.78008E-05,-5.9221E-05,-6.85637E-05,-7.81123E-05,-8.10622E-05
17.6,-1.99265E-05,-2.81185E-05,-2.16586E-05,-1.18267E-05,-1.41482E-05,-1.88681E-05,-2.55582E-05,-3.43166E-05,-4.61613E-05,-5.60459E-05,-6.50766E-05,-7.4266E-05,-7.70239E-05
17.7,-1.50905E-05,-2.15799E-05,-1.63719E-05,-9.74434E-06,-1.2301E-05,-1.6932E-05,-2.34048E-05,-3.18886E-05,-4.32307E-05,-5.29297E-05,-6.17097E-05,-6.81154E-05,-7.31458E-05
17.8,-1.08678E-05,-1.5726E-05,-1.16924E-05,-7.84666E-06,-1.05247E-05,-1.50382E-05,-2.14362E-05,-2.97963E-05,-4.05812E-05,-5.00532E-05,-5.84417E-05,-6.46475E-05,-6.66876E-05
17.9,-7.76755E-06,-1.11697E-05,-7.94214E-06,-6.08046E-06,-8.79887E-06,-1.31958E-05,-1.93869E-05,-2.75634E-05,-3.79204E-05,-4.71568E-05,-5.53083E-05,-6.12747E-05,-6.32412E-05
18,-4.68121E-06,-7.00963E-06,-4.9348E-06,-4.40931E-06,-7.12212E-06,-1.14069E-05,-1.74904E-05,-2.53544E-05,-3.53976E-05,-4.43302E-05,-5.22643E-05,-5.80065E-05,-5.99519E-05
18.1,-2.08297E-06,-3.63873E-06,-2.4836E-06,-2.81006E-06,-5.48695E-06,-9.66545E-06,-1.55671E-05,-2.36472E-05,-3.29453E-05,-4.15667E-05,-4.93809E-05,-5.49087E-05,-5.67523E-05
18.2,1.24166E-07,-9.05548E-07,-4.27956E-07,-1.26863E-06,-3.90056E-06,-7.9705E-06,-1.36973E-05,-2.1522E-05,-3.05446E-05,-3.90031E-05,-4.6497E-05,-5.18958E-05,-5.37307E-05
18.3,2.0348E-06,1.34526E-06,1.35688E-06,2.24903E-07,-2.35519E-06,-6.32134E-06,-1.188E-05,-1.94547E-05,-2.82205E-05,-3.65112E-05,-4.38151E-05,-4.90173E-05,-5.0842E-05
18.4,3.72927E-06,3.24926E-06,2.96013E-06,1.67574E-06,-8.50471E-07,-4.71672E-06,-1.01447E-05,-1.74191E-05,-2.59632E-05,-3.40858E-05,-4.12402E-05,-4.6289E-05,-4.79622E-05
18.5,5.2692E-06,4.91316E-06,4.44129E-06,3.0877E-06,6.15282E-07,-3.15366E-06,-8.47576E-06,-1.55233E-05,-2.37381E-05,-3.17371E-05,-3.78459E-05,-4.35996E-05,-4.52654E-05
18.6,6.69917E-06,6.41391E-06,5.83936E-06,4.46227E-06,2.04196E-06,-1.63414E-06,-6.80347E-06,-1.36247E-05,-2.15898E-05,-2.94566E-05,-3.55098E-05,-4.09781E-05,-4.27349E-05
18.7,8.04919E-06,7.80415E-06,7.17641E-06,5.80121E-06,3.43359E-06,-1.50426E-07,-5.17785E-06,-1.17853E-05,-1.95179E-05,-2.722E-05,-3.32274E-05,-3.70526E-05,-3.83303E-05
18.8,9.34033E-06,9.11814E-06,8.46616E-06,7.10587E-06,4.7903E-06,1.29375E-06,-3.59732E-06,-9.99942E-06,-1.75134E-05,-2.50475E-05,-3.10358E-05,-3.48329E-05,-3.61131E-05
18.9,1.05859E-05,1.03757E-05,9.71677E-06,8.37753E-06,6.1127E-06,2.69999E-06,-2.05981E-06,-8.2661E-06,-1.56656E-05,-2.29423E-05,-2.88693E-05,-3.26701E-05,-3.39628E-05
19,1.17903E-05,1.15892E-05,1.09328E-05,9.6171E-06,7.40215E-06,4.06873E-06,-5.67308E-07,-6.58404E-06,-1.37599E-05,-2.09117E-05,-2.67601E-05,-3.0576E-05,-3.18707E-05
19.1,1.29634E-05,1.27677E-05,1.2117E-05,1.08256E-05,8.65944E-06,5.4048E-06,8.89356E-07,-4.95738E-06,-1.19113E-05,-1.89294E-05,-2.4728E-05,-2.85361E-05,-2.97972E-05
19.2,1.41057E-05,1.39121E-05,1.32707E-05,1.2004E-05,9.88554E-06,6.70671E-06,2.30422E-06,-3.37209E-06,-1.01189E-05,-1.6979E-05,-2.27409E-05,-2.65262E-05,-2.77843E-05
19.3,1.52171E-05,1.50271E-05,1.43955E-05,1.31532E-05,1.10812E-05,7.97637E-06,3.68486E-06,-1.83055E-06,-8.37832E-06,-1.51152E-05,-2.07861E-05,-2.45439E-05,-2.58362E-05
19.4,1.63003E-05,1.61135E-05,1.54922E-05,1.42741E-05,1.22473E-05,9.21442E-06,5.03064E-06,-3.31818E-07,-6.69506E-06,-1.32715E-05,-1.88527E-05,-2.26159E-05,-2.39257E-05
19.5,1.73566E-05,1.71727E-05,1.6562E-05,1.53674E-05,1.33846E-05,1.04217E-05,6.33981E-06,1.11883E-06,-5.06332E-06,-1.14769E-05,-1.70004E-05,-2.07345E-05,-2.2041E-05
19.6,1.8387E-05,1.82058E-05,1.76056E-05,1.64341E-05,1.4494E-05,1.15993E-05,7.61816E-06,2.53596E-06,-3.47666E-06,-9.72812E-06,-1.5016E-05,-1.88884E-05,-2.01609E-05
19.7,1.9392E-05,1.92137E-05,1.86236E-05,1.74748E-05,1.55763E-05,1.27478E-05,8.86412E-06,3.91637E-06,-1.92737E-06,-8.02533E-06,-1.32419E-05,-1.70483E-05,-1.83476E-05
19.8,2.03725E-05,2.01971E-05,1.96171E-05,1.84904E-05,1.66324E-05,1.38683E-05,1.00791E-05,5.25676E-06,-4.21399E-07,-6.36692E-06,-1.15047E-05,-1.49596E-05,-1.64839E-05
19.9,2.13293E-05,2.11566E-05,2.05866E-05,1.94815E-05,1.7663E-05,1.49616E-05,1.12641E-05,6.56042E-06,1.0434E-06,-4.75212E-06,-9.8038E-06,-1.32271E-05,-1.44238E-05
20,2.2263E-05,2.2093E-05,2.15327E-05,2.0449E-05,1.86687E-05,1.60284E-05,1.24186E-05,7.83455E-06,2.4685E-06,-3.17951E-06,-8.14008E-06,-1.15248E-05,-1.27155E-05
